voltageLevelId;xPosition;yPosition;xLabelPosition;yLabelPosition
ZBEYRP3;349645;-1731199;349645;-1731199
ZBEZ5P3;638472;-1758594;638472;-1758594
ZBEZIP3;626762;-1742335;626762;-1742335
ZBEZZP3;557182;-1875017;557182;-1875017
ZBIA7P3;337040;-1786081;337040;-1786081
ZBIGNP4;596498;-2185976;596498;-2185976
ZBILLP6;658044;-2129813;658044;-2129813
ZBILOP3;226624;-2300657;226624;-2300657
ZBLA6P3;271817;-2027058;271817;-2027058
ZBLAUP6;901308;-1908544;901308;-1908544
ZBLO1P4;502215;-2292392;502215;-2292392
ZBLO2P4;503498;-2289045;503498;-2289045
ZBLOTP3;301691;-2292956;301691;-2292956
ZBONIP4;512390;-2159407;512390;-2159407
ZBOR5P3;364474;-1732382;364474;-1732382
ZBOR7P3;352163;-1729276;352163;-1729276
ZBORDP3;424977;-1735239;424977;-1735239
ZBOU8P4;667559;-2643371;667559;-2643371
ZBOUCP3;214734;-1835962;217369;-1838221
ZBOUSP3;427656;-1777648;427656;-1777648
ZBRA5P3;512777;-1783983;512777;-1783983
ZBRACP3;849711;-2059780;849711;-2059780
ZBRAMP3;520660;-1793614;520660;-1793614
ZBRANP4;270062;-2227182;270062;-2227182
ZBRE5P3;512483;-2485132;512483;-2485132
ZBRE6P3;770555;-2227688;770555;-2227688
ZBREAP4;348686;-2400516;348686;-2400516
ZBRECP4;470879;-2264278;470879;-2264278
ZBREVP3;500187;-2484837;500187;-2484837
ZBRI5P6;648607;-2479901;648607;-2479901
ZBRI6P3;72534;-2427174;72534;-2427174
ZBRICP6;643801;-2478266;643801;-2478266
ZBRIVP3;235788;-2308461;235788;-2308461
ZBROSP3;227145;-2424104;227145;-2424104
ZBROUP3;799862;-2115459;799862;-2115459
ZBRUGP3;508934;-1973839;508934;-1973839
ZBRULP4;611897;-2310479;611897;-2310479
ZBRUOP4;414023;-2338891;414023;-2338891
ZBUTTP6;360503;-2428900;360503;-2428900
ZBXC5P4;352634;-2335174;352634;-2335174
ZBXLIP4;444843;-2242162;444843;-2242162
ZBXREP4;482508;-2042937;482508;-2042937
ZBXV6P6;602764;-2605987;602764;-2605987
ZBXZEP3;815848;-2427533;815848;-2427533
ZBZPAP4;534771;-2229270;534771;-2229270
ZBZRAP4;447226;-2355697;447226;-2355697
ZC.BAP3;876628;-2024721;876628;-2024721
ZC.BRP3;891729;-2165664;891729;-2165664
ZC.CAP4;502354;-2117998;502354;-2117998
ZC.CHP3;952241;-1913339;952241;-1913339
ZC.FOP3;940883;-2256608;940883;-2256608
ZC.H5P3;275143;-1974808;275143;-1974808
ZC.HIP3;277895;-1965721;277895;-1965721
ZC.L5P3;724182;-2170783;724182;-2170783
ZC.L6P3;737641;-2163372;737641;-2163372
ZC.LAP4;463977;-2044738;463977;-2044738
ZC.LEP4;457694;-2469181;457694;-2469181
ZC.NOP4;382294;-2450913;382294;-2450913
ZC.OMP6;671354;-2562351;671354;-2562351
ZC.R5P4;523814;-2307916;523814;-2307916
ZC.SEP6;828793;-2291881;828793;-2291881
ZCA10P3;817754;-1863674;817754;-1863674
ZCADOP3;204167;-2454457;204167;-2454457
ZCAI6P3;523634;-1745334;523634;-1745334
ZCAIRP3;834688;-1897773;834688;-1897773
ZCAM8P3;453979;-2005359;453979;-2005359
ZCAMBP3;566966;-1948430;566966;-1948430
ZCAMPP4;500829;-2563476;500829;-2563476
ZCAP5P3;544381;-1739101;544381;-1739101
ZCAPEP3;535102;-1741855;535102;-1741855
ZCAR5P3;563408;-1890601;563408;-1890601
ZCAR6P6;554156;-2350679;554156;-2350679
ZCAR8P3;919225;-2470335;919225;-2470335
ZCARLP3;557109;-1868245;557109;-1868245
ZCARRP6;544845;-2347325;544845;-2347325
ZCASCP3;114625;-2405495;114625;-2405495
ZCASSP3;520315;-1663285;520315;-1663285
ZCAT5P3;394862;-1926051;394862;-1926051
ZCATOP3;395169;-1931244;395169;-1931244
ZCAU5P3;519539;-1936546;519539;-1936546
ZCAU6P4;338185;-2505396;338185;-2505396
ZCAUSP3;502404;-1944859;502404;-1944859
ZCAVAP3;831111;-1866262;831111;-1866262
ZCAZ5P3;349132;-1897358;349132;-1897358
ZCBAUP6;766342;-1949590;766342;-1949590
ZCER6P3;309447;-1942686;309447;-1942686
ZCER7P3;324629;-1949442;324629;-1949442
ZCES5P3;279400;-1971365;279400;-1971365
ZCH10P4;322231;-2131893;322231;-2131893
ZCH12P4;459379;-2169416;459379;-2169416
ZCHA5P3;662821;-2325936;662821;-2325936
ZCHA6P3;873631;-2045996;873631;-2045996
ZCHA9P4;372937;-2197203;372937;-2197203
ZCHAGP4;583022;-2235014;583022;-2235014
ZCHAMP3;859470;-1959639;859470;-1959639
ZCHATP4;501323;-2125911;501323;-2125911
ZCHEDP2;970939;-2055693;970939;-2055693
ZCHEVP3;964183;-2017941;964183;-2017941
ZCHICP4;554340;-2318903;554340;-2318903
ZCHOLP3;846916;-2379423;846916;-2379423
ZCHOUP3;693053;-2515637;693053;-2515637
ZCNR6P3;666494;-2534134;666494;-2534134
ZCNR7P3;658804;-2535479;658804;-2535479
ZCO10P4;484606;-2479608;484606;-2479608
ZCOCHP3;938065;-2001892;938065;-2001892
ZCOIGP3;491855;-2410777;491855;-2410777
ZCOL.P3;975758;-2325581;975758;-2325581
ZCOLOP3;763921;-1828262;763921;-1828262
ZCOM5P3;586309;-2143246;586309;-2143246
ZCOMMP3;823912;-2426714;823912;-2426714
ZCOMTP3;821874;-1874859;821874;-1874859
ZCON5P4;545131;-2249517;545131;-2249517
ZCONDP3;386082;-1883394;386082;-1883394
ZCOQ5P6;581417;-2371509;581417;-2371509
ZCOQUP6;584834;-2377041;584834;-2377041
ZCOR6P6;367710;-2344337;367710;-2344337
ZCOROP6;153206;-2457079;153206;-2457079
ZCOSQP3;112696;-2385461;112696;-2385461
ZCOU5P3;244124;-1874425;244124;-1874425
ZCOU8P4;623853;-2676236;623853;-2676236
ZCOU9P4;617366;-2675409;617366;-2675409
ZCOUEP6;592469;-1940560;592469;-1940560
ZCOUGP3;241693;-1878250;241693;-1878250
ZCOUTP4;383304;-2028716;387981;-2028399
ZCP.MP6;692089;-2570474;692089;-2570474
ZCPB5P6;775393;-1988955;775393;-1988955
ZCPBLP3;753368;-1988433;753368;-1988433
ZCPFLP3;740213;-1811544;740213;-1811544
ZCPNYP3;943599;-1994191;943599;-1994191
ZCRAPP3;733833;-2083851;733833;-2083851
ZCRE7P4;351162;-2516038;351162;-2516038
ZCREMP3;791110;-1873042;791110;-1873042
ZCREPP3;771894;-2069915;771894;-2069915
ZCREVP3;753619;-2396915;753619;-2396915
ZCRIMP3;825843;-2242334;825843;-2242334
ZCRO7P4;453780;-2514984;453780;-2514984
ZCROIP4;561322;-2215699;561322;-2215699
ZCRUSP6;896655;-2082162;896655;-2082162
ZCSL7P3;457043;-1930335;457043;-1930335
ZCSLNP3;525722;-1801184;525722;-1801184
ZCSLSP3;449761;-1930958;449761;-1930958
ZCUBRP4;757429;-2441358;757429;-2441358
ZCUPEP6;779049;-2467284;779049;-2467284
ZCUR5P6;746951;-2160946;746951;-2160946
ZCXC5P3;714905;-2436765;714905;-2436765
ZCZE5P3;783922;-1861876;783922;-1861876
ZCZE6P3;761515;-1863514;761515;-1863514
ZCZEGP3;756205;-1858718;756205;-1858718
ZCZRIP4;679612;-2616196;679612;-2616196
ZD.INP3;844158;-1973129;844158;-1973129
ZDALIP4;428353;-2168841;428353;-2168841
ZDAVIP3;591546;-2378204;591546;-2378204
ZDEGAP3;469458;-1979116;469458;-1979116
ZDIEPP4;521536;-2539479;521536;-2539479
ZDOM5P3;931429;-2371706;931429;-2371706
ZDOMEP3;878473;-1984563;878473;-1984563
ZDONZP6;531707;-2034821;531707;-2034821
ZDOUDP3;646069;-2239716;646069;-2239716
ZDOULP6;287329;-2290691;287329;-2290691
ZDUN P4;601651;-2201560;601651;-2201560
ZDUROP3;659504;-2096683;659504;-2096683
ZDURRP3;557937;-2162522;557937;-2162522
ZDUV5P6;630093;-2706144;630093;-2706144
ZE.BLP3;79140;-2401896;79140;-2401896
ZE.C5P3;881391;-2470815;881391;-2470815
ZE.CHP3;687424;-2554756;687424;-2554756
ZE.CIP3;876369;-2462120;876369;-2462120
ZE.COP3;552714;-1740510;552714;-1740510
ZE.CRP3;794647;-2265156;794647;-2265156
ZECRAP4;503789;-2566478;503789;-2566478
ZEDGAP4;485547;-2508079;485547;-2508079
ZEGLAP3;748887;-2385995;748887;-2385995
ZEMALP6;377607;-2501739;377607;-2501739
ZENCHP6;567834;-2006546;567834;-2006546
ZEPE5P3;770131;-2447515;770131;-2447515
ZEPIZP6;856107;-2338158;856107;-2338158
ZESPAP3;295179;-1757736;298111;-1758992
ZESPIP6;528790;-2333000;528790;-2333000
ZESQ5P3;255737;-1770911;255737;-1770911
ZESQUP3;504733;-1699896;504733;-1699896
ZESS5P4;300856;-2230511;300856;-2230511
ZESSAP4;636624;-2634353;636624;-2634353
ZEST6P3;422502;-1765983;422502;-1765983
ZESTAP3;822086;-1736994;822086;-1736994
ZESTIP4;497828;-2068059;497828;-2068059
ZETANP3;784890;-1802804;784890;-1802804
ZETREP4;463302;-2520427;463302;-2520427
ZEYRAP3;302300;-1949419;302300;-1949419
ZEYREP4;538791;-2057250;538791;-2057250
ZF.MOP4;539788;-2086744;539788;-2086744
ZF.SSP3;754811;-2506742;754811;-2506742
ZF.SUP4;597154;-2297987;597154;-2297987
ZF.TOP3;831575;-2029537;831575;-2029537
ZFACTP3;261921;-1960991;261921;-1960991
ZFAN5P6;620585;-2475259;620585;-2475259
ZFANAP6;628665;-2475450;628665;-2475450
ZFARGP4;498356;-2083379;498356;-2083379
ZFAUGP3;616294;-1831018;616294;-1831018
ZFAYEP3;954503;-2066862;954503;-2066862
ZFAYMP4;346863;-2214071;346863;-2214071
ZFEISP3;926821;-2006357;926821;-2006357
ZFEREP3;718361;-2517706;718361;-2517706
ZFIE5P3;872184;-2063391;872184;-2063391
ZFLI5P3;510530;-2464834;510530;-2464834
ZFONCP6;383719;-1975422;383719;-1975422
ZFONTP3;821298;-2229535;821298;-2229535
ZFORGP4;489587;-2197324;489587;-2197324
ZFOS P3;400533;-1737354;400533;-1737354
ZFOU5P4;471754;-2314625;471754;-2314625
ZFOUIP4;573835;-2564093;573835;-2564093
ZFRE6P3;688980;-1801949;688980;-1801949
ZFRO6P6;540426;-2483959;540426;-2483959
ZFRO7P6;535719;-2490110;535719;-2490110
ZFRO8P3;757364;-2394518;757364;-2394518
ZFROMP3;812665;-2550753;812665;-2550753
ZFTA5P3;674420;-2167673;674420;-2167673
ZFTAIP4;639601;-2611953;639601;-2611953
ZG.BAP6;901175;-1848907;901175;-1848907
ZG.HAP6;883461;-2338463;883461;-2338463
ZG.LUP4;459552;-2339845;459552;-2339845
ZG.M5P3;692898;-1779475;692898;-1779475
ZG.MOP4;435156;-2391242;435156;-2391242
ZG.P5P3;683169;-2357543;683169;-2357543
ZGAILP4;476403;-2479751;476403;-2479751
ZGAL5P6;699278;-2453286;699278;-2453286
ZGALEP6;696304;-2457180;696304;-2457180
ZGAN5P6;864903;-2475561;864903;-2475561
ZGANNP3;636640;-2553111;636640;-2553111
ZGARAP4;255470;-2240770;255470;-2240770
ZGARGP3;488243;-2462853;488243;-2462853
ZGARRP6;594859;-1847749;594859;-1847749
ZGAYEP4;285322;-2402962;285322;-2402962
ZGEN5P4;338966;-2267964;338966;-2267964
ZGENEP3;863952;-2211606;863952;-2211606
ZGERBP3;787386;-1950703;787386;-1950703
ZGERMP3;663058;-2305568;663058;-2305568
ZGERRP4;357305;-2457379;357305;-2457379
ZGESSP3;520965;-1708563;520965;-1708563
ZGESVP3;270915;-2315339;270915;-2315339
ZGIENP6;638333;-2283819;638333;-2283819
ZGIFFP3;944101;-2067172;944101;-2067172
ZGIR5P3;393255;-1955452;393255;-1955452
ZGIR6P3;922662;-2277408;922662;-2277408
ZGIROP3;398090;-1977504;398090;-1977504
ZGLACP6;621497;-2305292;621497;-2305292
ZGLANP2;903714;-1983188;903714;-1983188
ZGOBSP4;562339;-2300325;562339;-2300325
ZGOISP4;378620;-2173259;378620;-2173259
ZGOLBP6;882065;-2303349;882065;-2303349
ZGONEP6;669127;-2494556;669127;-2494556
ZGOR5P4;456675;-2110321;456675;-2110321
ZGOR6P4;449209;-2116637;449209;-2116637
ZGORGP3;834009;-1995164;834009;-1995164
ZGORRP4;372234;-2414502;372234;-2414502
ZGRA5P3;638097;-2100176;638097;-2100176
ZGRA6P6;299972;-2120484;299972;-2120484
ZGRAIP4;532313;-2193369;532313;-2193369
ZGRANP3;674035;-2016180;674035;-2016180
ZGRAVP4;518713;-2181922;518713;-2181922
ZGRENP6;827600;-2011841;827600;-2011841
ZGRIPP3;330396;-1722195;330396;-1722195
ZGUE5P6;944347;-1757569;944347;-1757569
ZGUIGP3;770174;-2394295;770174;-2394295
ZGUISP4;329479;-2507440;329479;-2507440
ZGYSSP3;774254;-2204038;774254;-2204038
ZH.B5P6;589699;-2583935;589699;-2583935
ZH.TOP6;839752;-2478668;839752;-2478668
ZHARCP4;524421;-2557902;524421;-2557902
ZHARGP3;485106;-2423616;485106;-2423616
ZHASTP3;263866;-2023928;263866;-2023928
ZHAUTP2;937432;-2046861;937432;-2046861
ZHEL5P6;696696;-2640962;696696;-2640962
ZHEMIP3;948098;-2412259;948098;-2412259
ZHENDP3;194485;-1822424;194485;-1822424
ZHENRP3;618114;-2269084;618114;-2269084
ZHER6P3;862715;-1968071;862715;-1968071
ZHER7P6;548826;-2490629;548826;-2490629
ZHER9P3;221943;-2347003;221943;-2347003
ZHERBP6;543152;-2483660;543152;-2483660
ZHEREP3;634901;-2550001;634901;-2550001
ZHERIP3;916293;-2357548;916293;-2357548
ZHESDP4;584446;-2614156;584446;-2614156
ZHESIP3;1025967;-2262400;1025967;-2262400
ZHIRSP6;953364;-2247426;953364;-2247426
ZILONP3;815293;-1928344;815293;-1928344
ZIRANP3;292189;-1888879;292189;-1888879
ZISSOP3;502315;-2459027;502315;-2459027
ZIVR5P3;683440;-2428191;683440;-2428191
ZIVRYP3;683440;-2428191;683440;-2428191
ZJ.TOP4;464938;-2289908;464938;-2289908
ZJARGP4;557130;-2293205;557130;-2293205
ZJARNP4;287856;-2156940;287856;-2156940
ZJARRP4;282799;-2233203;282799;-2233203
ZJAUMP4;490694;-2190469;490694;-2190469
ZJAZEP4;387867;-2202223;387867;-2202223
ZJON5P3;675944;-2370854;675944;-2370854
ZJONCP3;675944;-2370854;675944;-2370854
ZJOUXP6;767774;-2125533;767774;-2125533
ZJUSTP6;529690;-2328017;529690;-2328017
ZKERAP3;88212;-2405622;88212;-2405622
ZKERHP3;160254;-2362925;160254;-2362925
ZKERLP6;303166;-2315737;303166;-2315737
ZKERSP3;123430;-2400153;123430;-2400153
ZL.NOP6;944135;-2321041;944135;-2321041
ZLA10P3;262306;-1967223;262306;-1967223
ZLAB5P3;547794;-1854543;547794;-1854543
ZLAB6P3;257282;-1925880;257282;-1925880
ZLABAP3;481808;-1752965;481808;-1752965
ZLAC5P3;274209;-1852069;274209;-1852069
ZLACAP6;592217;-1895919;592217;-1895919
ZLACQP3;286703;-1842730;286703;-1842730
ZLACSP4;552364;-2208767;552364;-2208767
ZLAF5P3;381476;-1931677;381476;-1931677
ZLAFIP6;698746;-1899616;698746;-1899616
ZLAGUP3;373439;-1851738;373439;-1851738
ZLALIP3;434544;-2010573;434544;-2010573
ZLAMOP3;250931;-1964104;250931;-1964104
ZLAN8P6;722624;-2399301;722624;-2399301
ZLAN9P3;899102;-2383949;899102;-2383949
ZLANAP6;623691;-1988441;623691;-1988441
ZLANCP6;867695;-1990067;867695;-1990067
ZLANMP3;137464;-2482859;137464;-2482859
ZLARDP6;619117;-1911375;619117;-1911375
ZLARUP3;287683;-1772605;287683;-1772605
ZLAZ5P3;936123;-1889609;936123;-1889609
ZLEDEP3;729533;-1805803;729533;-1805803
ZLENTP3;676803;-2099870;676803;-2099870
ZLES8P3;301554;-1815053;301554;-1815053
ZLESSP4;311596;-2521604;311596;-2521604
ZLESUP3;614895;-2381171;614895;-2381171
ZLIC6P3;260580;-1939583;260580;-1939583
ZLIE5P6;576545;-2509140;576545;-2509140
ZLIEBP3;909684;-2257838;909684;-2257838
ZLIESP6;576290;-2495060;576290;-2495060
ZLIM5P3;759351;-2000344;759351;-2000344
ZLIM6P3;666920;-2085584;666920;-2085584
ZLIMAP3;518647;-2443320;518647;-2443320
ZLIN5P3;740305;-2494489;740305;-2494489
ZLIN7P6;547603;-2377341;547603;-2377341
ZLINAP6;548832;-2375370;548832;-2375370
ZLISSP4;511198;-2227855;511198;-2227855
ZLOCMP3;166998;-2400685;166998;-2400685
ZLOCQP3;188468;-2367561;188468;-2367561
ZLONGP3;662244;-2526609;662244;-2526609
ZLORRP4;622678;-2315331;622678;-2315331
ZLOUDP3;676570;-1981486;676570;-1981486
ZLOUEP4;410301;-2365358;410301;-2365358
ZLOURP3;329837;-1792412;329837;-1792412
ZLUD5P3;898671;-2368638;898671;-2368638
ZLUDRP3;894465;-2370511;894465;-2370511
ZLUSSP3;335124;-1857074;335124;-1857074
ZM.F5P3;459868;-1990742;459868;-1990742
ZM.FEP3;473111;-1994974;473111;-1994974
ZM.LAP4;514101;-2100398;514101;-2100398
ZM.MIP3;741493;-1785922;741493;-1785922
ZM.NIP3;656894;-2586791;656894;-2586791
ZM.TOP3;437692;-1779242;437692;-1779242
ZMAC.P3;762612;-2128146;762612;-2128146
ZMAD6P6;921506;-2349972;921506;-2349972
ZMAGDP4;411275;-2160490;411275;-2160490
ZMAGNP6;788180;-2231299;788180;-2231299
ZMAGRP4;482988;-2092489;482988;-2092489
ZMAINP4;465927;-2386210;465927;-2386210
ZMAL5P4;502325;-2549262;502325;-2549262
ZMAL6P4;442745;-2431098;442745;-2431098
ZMALLP3;838438;-1806213;838438;-1806213
ZMALMP4;446988;-2445864;446988;-2445864
ZMAMEP4;436796;-2388699;436796;-2388699
ZMANGP6;777438;-1951065;777438;-1951065
ZMANSP4;419047;-2145119;419047;-2145119
ZMAR1P3;568471;-2532941;568471;-2532941
ZMAR6P3;491218;-2439903;491218;-2439903
ZMAR7P3;719306;-2542218;719306;-2542218
ZMAR8P6;845940;-2038067;845940;-2038067
ZMARGP3;487691;-2412412;484478;-2413573
ZMARLP3;781874;-2522108;781874;-2522108
ZMAS5P6;556530;-2391848;556530;-2391848
ZMATEP3;686000;-2102058;686000;-2102058
ZMATRP3;500874;-1931979;500874;-1931979
ZMAUPP3;801981;-2463560;801981;-2463560
ZMED5P3;293187;-1992523;293187;-1992523
ZMEDOP3;281331;-1998499;281331;-1998499
ZMEESP6;894933;-1888741;894933;-1888741
ZMEL5P3;619207;-2364340;619207;-2364340
ZMELUP3;619207;-2364340;619207;-2364340
ZMENTP6;1013661;-1825586;1013661;-1825586
ZMENUP3;933963;-2003892;933963;-2003892
ZMER5P3;503420;-1687170;503420;-1687170
ZMER6P3;509142;-1729854;509142;-1729854
ZMER7P6;876998;-1998283;876998;-1998283
ZMERCP3;498673;-1734476;498673;-1734476
ZMEREP6;496794;-1712738;496794;-1712738
ZMEROP4;379568;-2263745;379568;-2263745
ZMES5P3;731385;-2058738;731385;-2058738
ZMES6P4;453561;-2149045;453561;-2149045
ZMESNP3;768194;-2200084;768194;-2200084
ZMET6P3;867130;-2451041;867130;-2451041
ZMETHP3;775363;-1782583;775363;-1782583
ZMEY5P3;869956;-1985934;869956;-1985934
ZMEYMP3;464968;-1960630;464968;-1960630
ZMEZOP3;917166;-2375597;917166;-2375597
ZMIG5P3;644948;-2298603;644948;-2298603
ZMIGEP3;657550;-2303808;657550;-2303808
ZMIGNP4;452371;-2200711;452371;-2200711
ZMIOLP6;585924;-1864703;585924;-1864703
ZMIZOP3;893526;-1954276;893526;-1954276
ZMOH5P3;643666;-2573155;643666;-2573155
ZMOHEP3;643592;-2582754;643592;-2582754
ZMOISP3;728721;-2051577;728721;-2051577
ZMON7P3;278726;-1838487;278813;-1840075
ZMONLP5;347995;-1749714;347995;-1749714
ZMOOSP3;970688;-2295463;970688;-2295463
ZMOR5P3;253338;-1894075;253338;-1894075
ZMORCP3;249057;-1891687;249057;-1891687
ZMOREP6;544442;-1759780;544442;-1759780
ZMORGP3;821709;-2342610;821709;-2342610
ZMOU7P3;958537;-1995398;958537;-1995398
ZMOUXP3;821432;-2115812;821432;-2115812
ZMRN5P4;498107;-2092485;498107;-2092485
ZMRN6P3;797170;-1887846;797170;-1887846
ZMRNEP4;489849;-2103479;489849;-2103479
ZMTALP3;504054;-2454380;504054;-2454380
ZMTAUP3;959199;-1767838;959199;-1767838
ZMTCLP3;639201;-1882166;639201;-1882166
ZMTFEP3;603198;-2098004;603198;-2098004
ZMTJ5P6;497174;-2351070;497174;-2351070
ZMTJAP6;497461;-2360861;497461;-2360861
ZMTMEP3;865572;-2026540;865572;-2026540
ZMTMIP3;737740;-2454597;737740;-2454597
ZMTR6P3;381467;-1754575;381467;-1754575
ZN.GRP4;490272;-2516512;490272;-2516512
ZN.SUP3;760687;-2510383;760687;-2510383
ZNAR5P3;599456;-1740296;599456;-1740296
ZNARBP3;595264;-1729974;595264;-1729974
ZNAUSP3;675683;-1954070;675683;-1954070
ZNAY P3;332747;-1799395;332747;-1799395
ZNAY5P3;323995;-1792710;323995;-1792710
ZNEG5P6;510470;-1945304;510470;-1945304
ZNEGRP3;202858;-1832092;202858;-1832092
ZNEUFP4;565608;-2590615;565608;-2590615
ZNEULP3;693115;-2089643;693115;-2089643
ZNEUVP3;648132;-2265395;648132;-2265395
ZNOUAP5;290766;-1759354;290766;-1759354
ZNOVIP3;911169;-2215619;911169;-2215619
ZO.VU33;621502;-2351161;621502;-2351161
ZOBERP3;984847;-2374534;984847;-2374534
ZOLLAP4;544369;-2374666;544369;-2374666
ZORGEP3;499963;-1691347;499963;-1691347
ZORS6P6;720638;-2436185;720638;-2436185
ZORVAP6;273437;-2307608;273437;-2307608
ZOSTRP4;570635;-2648054;570635;-2648054
ZOZ  P3;888672;-1961471;888672;-1961471
ZP.ANP7;967906;-1984810;971317;-1988431
ZP.B6P3;754534;-2041900;754534;-2041900
ZP.B8P5;689083;-2191191;689083;-2191191
ZP.BEP3;754496;-2053679;754496;-2053679
ZP.BRP4;493243;-2280442;493243;-2280442
ZP.CLP3;868067;-1952876;868067;-1952876
ZP.DEP3;506816;-1824046;506816;-1824046
ZP.F5P3;897714;-1935773;897714;-1935773
ZP.G5P3;666883;-2092365;666883;-2092365
ZP.ILP6;846900;-1996686;846900;-1996686
ZP.MIP4;432873;-2196668;432873;-2196668
ZP.SAP3;833619;-2140251;833619;-2140251
ZP.SEP3;786899;-2095824;786899;-2095824
ZP.TRP6;669886;-1779444;669886;-1779444
ZP.V5P6;857990;-2283580;857990;-2283580
ZP.VEP3;713315;-1951097;713315;-1951097
ZP.VIP3;864256;-1976465;864256;-1976465
ZPANNP3;679440;-2230760;679440;-2230760
ZPARIP3;643933;-2197629;643933;-2197629
ZPARRP6;275799;-1990938;275799;-1990938
ZPASSP3;865682;-1904636;865682;-1904636
ZPASTP3;686492;-1805613;686492;-1805613
ZPAU P3;292575;-1783014;292575;-1783014
ZPAU5P3;319780;-1806034;319780;-1806034
ZPELAP6;910556;-1784587;910556;-1784587
ZPELTP6;889177;-2429011;889177;-2429011
ZPEN5P3;902883;-1786039;902883;-1786039
ZPENAP3;115822;-2482586;115822;-2482586
ZPENNP3;898734;-1774375;898734;-1774375
ZPER5P3;590033;-1697936;590033;-1697936
ZPERPP3;582282;-1708465;582282;-1708465
ZPEU5P3;1006735;-2284247;1006735;-2284247
ZPEUGP3;1002708;-2283164;1002708;-2283164
ZPEY5P3;630095;-2026738;630095;-2026738
ZPICHP3;328557;-1998585;328557;-1998585
ZPICTP4;289446;-2363196;289446;-2363196
ZPIN P4;369344;-2334443;369344;-2334443
ZPIN5P3;971990;-1783826;971990;-1783826
ZPINEP3;986369;-1781806;986369;-1781806
ZPIOUP4;418534;-2183564;418534;-2183564
ZPISSP3;453170;-1884142;453170;-1884142
ZPLACP6;653948;-2627127;653948;-2627127
ZPLELP4;244682;-2379322;244682;-2379322
ZPLO5P3;166987;-2387631;166987;-2387631
ZPLOUP3;754392;-2591155;754392;-2591155
ZPLUZP3;147982;-2477655;147982;-2477655
ZPOISP3;800432;-2288797;800432;-2288797
ZPOLLP3;785248;-2139948;785248;-2139948
ZPOM5P3;970058;-2001661;970058;-2001661
ZPOUAP4;322916;-2363562;322916;-2363562
ZPOULP3;67366;-2409100;67366;-2409100
ZPOUZP3;802514;-1944016;802514;-1944016
ZPOYGP4;475796;-2051635;475796;-2051635
ZPRA5P3;672029;-1957573;672029;-1957573
ZPRA6P3;175073;-2337977;175073;-2337977
ZPRATP3;564021;-2153884;564021;-2153884
ZPRINP6;236016;-2327087;236016;-2327087
ZPRODP3;613100;-2540789;613100;-2540789
ZPROVP4;510888;-2369641;510888;-2369641
ZPRR5P3;331764;-1754830;331764;-1754830
ZPRR6P4;269992;-2379035;269992;-2379035
ZPTMAP4;345400;-2419144;345400;-2419144
ZPUYAP3;294557;-1792124;294557;-1792124
ZPUYCP4;457680;-2043944;457680;-2043944
ZQ.ECP6;642443;-2677940;642443;-2677940
ZQUA5P3;747130;-2597928;747130;-2597928
ZQUARP6;777371;-2612409;777371;-2612409
ZQUENP4;613079;-2604324;613079;-2604324
ZQUI5P6;441528;-2358484;441528;-2358484
ZQUINP6;929440;-1866117;929440;-1866117
ZR.MAP6;823534;-2500306;823534;-2500306
ZRAGEP3;974499;-1998588;974499;-1998588
ZRAMBP3;484062;-2409515;484062;-2409515
ZRAN6P6;916150;-2004140;916150;-2004140
ZREALP3;615564;-1800839;615686;-1802430
ZREBOP3;799590;-1922071;799590;-1922071
ZRENEP4;359199;-2233218;359199;-2233218
ZRENOP4;558590;-2593438;558590;-2593438
